 l  u  v  type  shape  cells  cmssw_type  cmssw_shape  cmssw_cells  <nHitsTotal>  corrFactorTotal  <nHistsToA>  corrFactorToA  <nHitsBXM1>  corrFactorBXM1  <n32bWords>
 24   1   9   1   F 192   1   F 192   1.086200   1.000000   0.278000   1.000000   0.166400   1.000000  10.918200
 24   1  10   1   a 100   1   a 154   0.382200   0.792779   0.102600   0.863548   0.054400   0.867647   6.584200
 24   2   0   0   g 307   0   g 294  92.914200   1.044245   7.543400   1.018453  20.606000   1.047239  84.070800
 24   2   1   0   d 160   0   d 157  56.677200   1.017817   5.037000   1.000079  14.043200   1.001438  51.877400
 24   2   2   0   g 307   0   g 293  92.272200   1.047670   7.690600   1.026136  21.024400   1.049352  84.094400
 24   2   3   0   F 432   0   F 432  74.747200   1.000000   4.696200   1.000000  11.180800   1.000000  74.524400
 24   2   4   0   F 432   0   F 432  36.074800   1.000000   1.954000   1.000000   4.005400   1.000000  50.789000
 24   2   5   0   F 432   0   F 432  18.409800   1.000000   1.006000   1.000000   1.864800   1.000000  40.956200
 24   2   6   1   F 192   1   F 192  11.033000   1.000000   0.988200   1.000000   1.660000   1.000000  23.214800
 24   2   7   1   F 192   1   F 192   4.667000   1.000000   0.897800   1.000000   1.029800   1.000000  16.520600
 24   2   8   1   F 192   1   F 192   2.424000   1.000000   0.509800   1.000000   0.583200   1.000000  13.096600
 24   2   9   1   F 192   1   F 192   1.247200   1.000000   0.309600   1.000000   0.222000   1.000000  11.213600
 24   2  10   1   b 164   1   F 192   0.670000   0.960597   0.168800   0.985782   0.120200   0.993344   9.177600
 24   3   0   0   F 432   0   F 432  51.841000   1.000000   3.048800   1.000000   6.647600   1.000000  60.796400
 24   3   1   0   F 432   0   F 432  75.125400   1.000000   4.813400   1.000000  11.229000   1.000000  74.776400
 24   3   2   0   F 432   0   F 432  74.548200   1.000000   4.676800   1.000000  11.139000   1.000000  74.410600
 24   3   3   0   F 432   0   F 432  51.999400   1.000000   3.121800   1.000000   6.599400   1.000000  60.870600
 24   3   4   0   F 432   0   F 432  32.487200   1.000000   1.748600   1.000000   3.483400   1.000000  48.281600
 24   3   5   0   F 432   0   F 432  18.455200   1.000000   0.980400   1.000000   1.851600   1.000000  40.961600
 24   3   6   1   F 192   1   F 192  11.725600   1.000000   1.041600   1.000000   1.646200   1.000000  23.560400
 24   3   7   1   F 192   1   F 192   6.299000   1.000000   0.640600   1.000000   1.181000   1.000000  19.001200
 24   3   8   1   F 192   1   F 192   2.740200   1.000000   0.578000   1.000000   0.674800   1.000000  13.589800
 24   3   9   1   F 192   1   F 192   1.429800   1.000000   0.325200   1.000000   0.279000   1.000000  11.513000
 24   3  10   1   L 226   1   F 192   0.914400   1.104331   0.210400   1.038973   0.162800   1.036855  11.822200
 24   4   0   0   F 432   0   F 432  23.585200   1.000000   1.269400   1.000000   2.483600   1.000000  43.395800
 24   4   1   0   F 432   0   F 432  32.326600   1.000000   1.721600   1.000000   3.532200   1.000000  48.192000
 24   4   2   0   F 432   0   F 432  35.857800   1.000000   1.960600   1.000000   4.028000   1.000000  50.650200
 24   4   3   0   F 432   0   F 432  32.154000   1.000000   1.695600   1.000000   3.524000   1.000000  48.066600
 24   4   4   0   F 432   0   F 432  23.196400   1.000000   1.202400   1.000000   2.400600   1.000000  43.163400
 24   4   5   0   F 432   0   F 432  15.839800   1.000000   0.849600   1.000000   1.585400   1.000000  39.255400
 24   4   6   1   F 192   1   F 192  10.983600   1.000000   1.010800   1.000000   1.643400   1.000000  23.186600
 24   4   7   1   F 192   1   F 192   6.363000   1.000000   0.607000   1.000000   1.175800   1.000000  19.126400
 24   4   8   1   F 192   1   F 192   2.775400   1.000000   0.571600   1.000000   0.668600   1.000000  13.633600
 24   4   9   1   F 192   1   F 192   1.609800   1.000000   0.378200   1.000000   0.334200   1.000000  11.791600
 24   4  10   1   L 226   1   F 192   0.981400   1.105767   0.253600   1.055205   0.165200   1.044794  11.949800
 24   5   0   1   F 192   1   F 192  13.435400   1.000000   1.232200   1.000000   1.608000   1.000000  24.422000
 24   5   1   0   F 432   0   F 432  15.795400   1.000000   0.800400   1.000000   1.549800   1.000000  39.212600
 24   5   2   0   F 432   0   F 432  18.542400   1.000000   0.970800   1.000000   1.883000   1.000000  40.975800
 24   5   3   0   F 432   0   F 432  18.393000   1.000000   0.950400   1.000000   1.828600   1.000000  40.895000
 24   5   4   0   F 432   0   F 432  15.779400   1.000000   0.797000   1.000000   1.578400   1.000000  39.230200
 24   5   5   1   F 192   1   F 192  13.443600   1.000000   1.201200   1.000000   1.562600   1.000000  24.413800
 24   5   6   1   F 192   1   F 192   9.252600   1.000000   0.840800   1.000000   1.598000   1.000000  22.083600
 24   5   7   1   F 192   1   F 192   4.528800   1.000000   0.855800   1.000000   1.028800   1.000000  16.342800
 24   5   8   1   F 192   1   F 192   2.761800   1.000000   0.580400   1.000000   0.664400   1.000000  13.630400
 24   5   9   1   F 192   1   F 192   1.616000   1.000000   0.367800   1.000000   0.346800   1.000000  11.799000
 24   5  10   1   L 226   1   F 192   1.059800   1.115871   0.248400   1.057166   0.187800   1.047923  12.122000
 24   6   0   1   F 192   1   F 192   6.751000   1.000000   0.642800   1.000000   1.215000   1.000000  19.598800
 24   6   1   1   F 192   1   F 192   9.355600   1.000000   0.824800   1.000000   1.649200   1.000000  22.164600
 24   6   2   1   F 192   1   F 192  10.988200   1.000000   1.032800   1.000000   1.634800   1.000000  23.189600
 24   6   3   1   F 192   1   F 192  11.724400   1.000000   1.086800   1.000000   1.651400   1.000000  23.582000
 24   6   4   1   F 192   1   F 192  10.915400   1.000000   0.973200   1.000000   1.675200   1.000000  23.159800
 24   6   5   1   F 192   1   F 192   9.295000   1.000000   0.831800   1.000000   1.560600   1.000000  22.063600
 24   6   6   1   F 192   1   F 192   6.757600   1.000000   0.652400   1.000000   1.209800   1.000000  19.618600
 24   6   7   1   F 192   1   F 192   3.619000   1.000000   0.695200   1.000000   0.882000   1.000000  14.953600
 24   6   8   1   F 192   1   F 192   2.369200   1.000000   0.478200   1.000000   0.584600   1.000000  13.033200
 24   6   9   1   F 192   1   F 192   1.527000   1.000000   0.374800   1.000000   0.282800   1.000000  11.661600
 24   6  10   1   L 226   1   F 192   0.980800   1.108687   0.238000   1.048739   0.169600   1.049528  11.966800
 24   7   0   1   F 192   1   F 192   2.722400   1.000000   0.569800   1.000000   0.661400   1.000000  13.560800
 24   7   1   1   F 192   1   F 192   3.684600   1.000000   0.746400   1.000000   0.876600   1.000000  15.059200
 24   7   2   1   F 192   1   F 192   4.635800   1.000000   0.883000   1.000000   1.038800   1.000000  16.485200
 24   7   3   1   F 192   1   F 192   6.279600   1.000000   0.615600   1.000000   1.167400   1.000000  19.037400
 24   7   4   1   F 192   1   F 192   6.341800   1.000000   0.633200   1.000000   1.156600   1.000000  19.041600
 24   7   5   1   F 192   1   F 192   4.613400   1.000000   0.882600   1.000000   1.065800   1.000000  16.465800
 24   7   6   1   F 192   1   F 192   3.743000   1.000000   0.752400   1.000000   0.885400   1.000000  15.119400
 24   7   7   1   F 192   1   F 192   2.683200   1.000000   0.559400   1.000000   0.690400   1.000000  13.499800
 24   7   8   1   F 192   1   F 192   1.917200   1.000000   0.412400   1.000000   0.447000   1.000000  12.293600
 24   7   9   1   F 192   1   F 192   1.287400   1.000000   0.310400   1.000000   0.204200   1.000000  11.272400
 24   7  10   1   F 192   1   F 192   0.904600   1.000000   0.212200   1.000000   0.160600   1.000000  10.625800
 24   8   0   1   F 192   1   F 192   1.380000   1.000000   0.343600   1.000000   0.245600   1.000000  11.421600
 24   8   1   1   F 192   1   F 192   1.913000   1.000000   0.410000   1.000000   0.432000   1.000000  12.308400
 24   8   2   1   F 192   1   F 192   2.420000   1.000000   0.510800   1.000000   0.599400   1.000000  13.096600
 24   8   3   1   F 192   1   F 192   2.671400   1.000000   0.562200   1.000000   0.643000   1.000000  13.486600
 24   8   4   1   F 192   1   F 192   2.781000   1.000000   0.584800   1.000000   0.674800   1.000000  13.659400
 24   8   5   1   F 192   1   F 192   2.751000   1.000000   0.598600   1.000000   0.678800   1.000000  13.583400
 24   8   6   1   F 192   1   F 192   2.383800   1.000000   0.502800   1.000000   0.598200   1.000000  13.028800
 24   8   7   1   F 192   1   F 192   1.956200   1.000000   0.414000   1.000000   0.481200   1.000000  12.367000
 24   8   8   1   F 192   1   F 192   1.386000   1.000000   0.339600   1.000000   0.265400   1.000000  11.433200
 24   8   9   1   F 192   1   F 192   1.042800   1.000000   0.260800   1.000000   0.171400   1.000000  10.862200
 24   8  10   1   b 164   1   F 192   0.663200   0.955066   0.173200   0.974596   0.112800   0.987589   9.152200
 24   9   0   1   F 192   1   F 192   0.891400   1.000000   0.222000   1.000000   0.142400   1.000000  10.606400
 24   9   1   1   F 192   1   F 192   1.058000   1.000000   0.263000   1.000000   0.174600   1.000000  10.894000
 24   9   2   1   F 192   1   F 192   1.294200   1.000000   0.339400   1.000000   0.219000   1.000000  11.271000
 24   9   3   1   F 192   1   F 192   1.450200   1.000000   0.336800   1.000000   0.286200   1.000000  11.547000
 24   9   4   1   F 192   1   F 192   1.645400   1.000000   0.395200   1.000000   0.329600   1.000000  11.842800
 24   9   5   1   F 192   1   F 192   1.641800   1.000000   0.376600   1.000000   0.345800   1.000000  11.858400
 24   9   6   1   F 192   1   F 192   1.433800   1.000000   0.351200   1.000000   0.285400   1.000000  11.511800
 24   9   7   1   F 192   1   F 192   1.303600   1.000000   0.319200   1.000000   0.215800   1.000000  11.295800
 24   9   8   1   F 192   1   F 192   1.068800   1.000000   0.251200   1.000000   0.170200   1.000000  10.899200
 24   9   9   1   F 192   1   F 192   0.856200   1.000000   0.214800   1.000000   0.147400   1.000000  10.549400
 24   9  10   1   a 100   1   a 152   0.368200   0.797393   0.096400   0.858921   0.058000   0.879310   6.564400
 24  10   1   1   a 100   1   a 154   0.404600   0.790410   0.110400   0.851449   0.060800   0.894737   6.607800
 24  10   2   1   b 164   1   F 192   0.674800   0.957321   0.171200   0.974299   0.112200   0.987522   9.187200
 24  10   3   1   F 192   1   F 192   0.923200   1.000000   0.239400   1.000000   0.156000   1.000000  10.667600
 24  10   4   1   L 226   1   F 192   1.030000   1.110874   0.255800   1.058640   0.177200   1.040632  12.043600
 24  10   5   1   L 226   1   F 192   1.015400   1.110301   0.255000   1.058039   0.178000   1.042697  12.027600
 24  10   6   1   L 226   1   F 192   0.977200   1.112567   0.240600   1.049044   0.173400   1.047290  11.953200
 24  10   7   1   L 226   1   F 192   0.888200   1.104481   0.215400   1.048282   0.165000   1.047273  11.779200
 24  10   8   1   b 164   1   F 192   0.728200   0.952760   0.190800   0.971698   0.124400   0.985531   9.254200
 24  10   9   1   a 100   1   a 152   0.380200   0.801157   0.096800   0.869835   0.063000   0.895238   6.588000
 25   1   2   0   d 160   0   d 157  59.652000   1.017243   5.480800   1.000036  15.924800   1.002788  54.056600
 25   1   3   0   F 432   0   F 432  73.595600   1.000000   4.850600   1.000000  11.488800   1.000000  74.028400
 25   1   4   0   F 432   0   F 432  32.241600   1.000000   1.784000   1.000000   3.641000   1.000000  48.198800
 25   1   5   0   F 432   0   F 432  15.768800   1.000000   0.855800   1.000000   1.632200   1.000000  39.133600
 25   1   6   1   F 192   1   F 192   9.224000   1.000000   0.888200   1.000000   1.620400   1.000000  22.005600
 25   1   7   1   F 192   1   F 192   3.669800   1.000000   0.757200   1.000000   0.860600   1.000000  15.002600
 25   1   8   1   F 192   1   F 192   1.874200   1.000000   0.418600   1.000000   0.440800   1.000000  12.220000
 25   1   9   1   L 226   1   F 192   1.086200   1.117290   0.275400   1.070443   0.181800   1.039604  12.161200
 25   2   0   0   g 307   0   g 294  96.471600   1.044237   8.036200   1.021552  22.847400   1.045642  86.750400
 25   2   1   0   d 160   0   d 157  59.520200   1.017282   5.476800   1.000110  15.863000   1.003177  53.921000
 25   2   2   0   g 307   0   g 293  95.065400   1.047531   8.174800   1.029823  23.167400   1.047696  86.331400
 25   2   3   0   F 432   0   F 432  73.460200   1.000000   4.878600   1.000000  11.402800   1.000000  73.918800
 25   2   4   0   F 432   0   F 432  36.001600   1.000000   2.044000   1.000000   4.136000   1.000000  50.760800
 25   2   5   0   F 432   0   F 432  18.238600   1.000000   1.018600   1.000000   1.888600   1.000000  40.813200
 25   2   6   1   F 192   1   F 192  10.878400   1.000000   0.996400   1.000000   1.744400   1.000000  23.171000
 25   2   7   1   F 192   1   F 192   4.529400   1.000000   0.936600   1.000000   1.007200   1.000000  16.277000
 25   2   8   1   F 192   1   F 192   2.394000   1.000000   0.521400   1.000000   0.572600   1.000000  13.040600
 25   2   9   1   F 192   1   F 192   1.208400   1.000000   0.301200   1.000000   0.197200   1.000000  11.143400
 25   2  10   1   F 192   1   F 192   0.783000   1.000000   0.196000   1.000000   0.135800   1.000000  10.418400
 25   3   0   0   F 432   0   F 432  51.389200   1.000000   3.094800   1.000000   6.776400   1.000000  60.652200
 25   3   1   0   F 432   0   F 432  73.692000   1.000000   4.874600   1.000000  11.553800   1.000000  74.121800
 25   3   2   0   F 432   0   F 432  73.401000   1.000000   4.825200   1.000000  11.309800   1.000000  73.852200
 25   3   3   0   F 432   0   F 432  51.111800   1.000000   3.207000   1.000000   6.700600   1.000000  60.546400
 25   3   4   0   F 432   0   F 432  32.202600   1.000000   1.814800   1.000000   3.526000   1.000000  48.171600
 25   3   5   0   F 432   0   F 432  18.327400   1.000000   1.010000   1.000000   1.877800   1.000000  40.867000
 25   3   6   1   F 192   1   F 192  11.463800   1.000000   1.075200   1.000000   1.718600   1.000000  23.484600
 25   3   7   1   F 192   1   F 192   5.180000   1.000000   0.988200   1.000000   1.183600   1.000000  17.251400
 25   3   8   1   F 192   1   F 192   2.731600   1.000000   0.580800   1.000000   0.683600   1.000000  13.540800
 25   3   9   1   F 192   1   F 192   1.420800   1.000000   0.352600   1.000000   0.252800   1.000000  11.496000
 25   3  10   1   L 226   1   F 192   0.923200   1.111352   0.224000   1.052679   0.161600   1.055693  11.859000
 25   4   0   0   F 432   0   F 432  23.275000   1.000000   1.258000   1.000000   2.474200   1.000000  43.281400
 25   4   1   0   F 432   0   F 432  31.804400   1.000000   1.716400   1.000000   3.550600   1.000000  47.908600
 25   4   2   0   F 432   0   F 432  35.577800   1.000000   1.975200   1.000000   4.119200   1.000000  50.450800
 25   4   3   0   F 432   0   F 432  31.788000   1.000000   1.734400   1.000000   3.520200   1.000000  47.894400
 25   4   4   0   F 432   0   F 432  23.035400   1.000000   1.248400   1.000000   2.478000   1.000000  43.194200
 25   4   5   0   F 432   0   F 432  15.759600   1.000000   0.831800   1.000000   1.619400   1.000000  39.072600
 25   4   6   1   F 192   1   F 192  10.782400   1.000000   1.023000   1.000000   1.749200   1.000000  23.125200
 25   4   7   1   F 192   1   F 192   5.182200   1.000000   0.970400   1.000000   1.154800   1.000000  17.247400
 25   4   8   1   F 192   1   F 192   2.793400   1.000000   0.611400   1.000000   0.694400   1.000000  13.654400
 25   4   9   1   F 192   1   F 192   1.599600   1.000000   0.390800   1.000000   0.317800   1.000000  11.783400
 25   4  10   1   F 192   1   F 192   0.954800   1.000000   0.240400   1.000000   0.163400   1.000000  10.710400
 25   4  11   1   d 100   1   d 145   0.345400   0.805443   0.093200   0.864807   0.054600   0.897436   6.530400
 25   5   0   1   F 192   1   F 192  13.123800   1.000000   1.226800   1.000000   1.737200   1.000000  24.372800
 25   5   1   0   F 432   0   F 432  15.759400   1.000000   0.836600   1.000000   1.617200   1.000000  39.098000
 25   5   2   0   F 432   0   F 432  18.254400   1.000000   0.961400   1.000000   1.864200   1.000000  40.779400
 25   5   3   0   F 432   0   F 432  18.164400   1.000000   0.969600   1.000000   1.938000   1.000000  40.780400
 25   5   4   0   F 432   0   F 432  15.580000   1.000000   0.822800   1.000000   1.594600   1.000000  39.045400
 25   5   5   1   F 192   1   F 192  13.110800   1.000000   1.245200   1.000000   1.697400   1.000000  24.339600
 25   5   6   1   F 192   1   F 192   9.142600   1.000000   0.847200   1.000000   1.627600   1.000000  21.933800
 25   5   7   1   F 192   1   F 192   4.483600   1.000000   0.870600   1.000000   1.057600   1.000000  16.229800
 25   5   8   1   F 192   1   F 192   2.760600   1.000000   0.613600   1.000000   0.646000   1.000000  13.591200
 25   5   9   1   F 192   1   F 192   1.556000   1.000000   0.369000   1.000000   0.320800   1.000000  11.715000
 25   5  10   1   L 226   1   F 192   1.019400   1.111046   0.251400   1.065235   0.181400   1.046307  12.030000
 25   6   0   1   F 192   1   F 192   5.417400   1.000000   1.008600   1.000000   1.173800   1.000000  17.613600
 25   6   1   1   F 192   1   F 192   9.181600   1.000000   0.834600   1.000000   1.668800   1.000000  21.977800
 25   6   2   1   F 192   1   F 192  10.812200   1.000000   1.018600   1.000000   1.741600   1.000000  23.159400
 25   6   3   1   F 192   1   F 192  11.459400   1.000000   1.085400   1.000000   1.740000   1.000000  23.496600
 25   6   4   1   F 192   1   F 192  10.774600   1.000000   1.002200   1.000000   1.759200   1.000000  23.122000
 25   6   5   1   F 192   1   F 192   9.156600   1.000000   0.843400   1.000000   1.613400   1.000000  21.976400
 25   6   6   1   F 192   1   F 192   5.510400   1.000000   1.031600   1.000000   1.223800   1.000000  17.728000
 25   6   7   1   F 192   1   F 192   3.542800   1.000000   0.688400   1.000000   0.873200   1.000000  14.810000
 25   6   8   1   F 192   1   F 192   2.404200   1.000000   0.504400   1.000000   0.612800   1.000000  13.056800
 25   6   9   1   F 192   1   F 192   1.459600   1.000000   0.362400   1.000000   0.271800   1.000000  11.540800
 25   6  10   1   L 226   1   F 192   1.003000   1.116650   0.258200   1.060418   0.165400   1.042322  11.995200
 25   7   0   1   F 192   1   F 192   2.750600   1.000000   0.576200   1.000000   0.676400   1.000000  13.590200
 25   7   1   1   F 192   1   F 192   3.625000   1.000000   0.752600   1.000000   0.881200   1.000000  14.927800
 25   7   2   1   F 192   1   F 192   4.457000   1.000000   0.881200   1.000000   1.031000   1.000000  16.197400
 25   7   3   1   F 192   1   F 192   5.122800   1.000000   0.958400   1.000000   1.183200   1.000000  17.184600
 25   7   4   1   F 192   1   F 192   5.141200   1.000000   0.976000   1.000000   1.134800   1.000000  17.194800
 25   7   5   1   F 192   1   F 192   4.560800   1.000000   0.939000   1.000000   1.067200   1.000000  16.315800
 25   7   6   1   F 192   1   F 192   3.661200   1.000000   0.754000   1.000000   0.881800   1.000000  14.956400
 25   7   7   1   F 192   1   F 192   2.712200   1.000000   0.582200   1.000000   0.707400   1.000000  13.521200
 25   7   8   1   F 192   1   F 192   1.849400   1.000000   0.417200   1.000000   0.420200   1.000000  12.179000
 25   7   9   1   F 192   1   F 192   1.293000   1.000000   0.345200   1.000000   0.199200   1.000000  11.280600
 25   7  10   1   L 226   1   F 192   0.918200   1.109344   0.232400   1.061962   0.165000   1.055758  11.828200
 25   7  11   1   d 100   1   d 146   0.346200   0.798382   0.089600   0.845982   0.052800   0.905303   6.529200
 25   8   0   1   F 192   1   F 192   1.361000   1.000000   0.340600   1.000000   0.247600   1.000000  11.387400
 25   8   1   1   F 192   1   F 192   1.866000   1.000000   0.426800   1.000000   0.423000   1.000000  12.207600
 25   8   2   1   F 192   1   F 192   2.376600   1.000000   0.498400   1.000000   0.599000   1.000000  13.021200
 25   8   3   1   F 192   1   F 192   2.672200   1.000000   0.579400   1.000000   0.668000   1.000000  13.464800
 25   8   4   1   F 192   1   F 192   2.809000   1.000000   0.585200   1.000000   0.722400   1.000000  13.690600
 25   8   5   1   F 192   1   F 192   2.704200   1.000000   0.592000   1.000000   0.680200   1.000000  13.497200
 25   8   6   1   F 192   1   F 192   2.383200   1.000000   0.503200   1.000000   0.601000   1.000000  13.027800
 25   8   7   1   F 192   1   F 192   1.930400   1.000000   0.434000   1.000000   0.463800   1.000000  12.310400
 25   8   8   1   F 192   1   F 192   1.367400   1.000000   0.333400   1.000000   0.266200   1.000000  11.407000
 25   8   9   1   F 192   1   F 192   1.026600   1.000000   0.253600   1.000000   0.166400   1.000000  10.835600
 25   8  10   1   F 192   1   F 192   0.773200   1.000000   0.201600   1.000000   0.144200   1.000000  10.388400
 25   9   0   1   b 164   1   F 192   0.765800   0.953513   0.200800   0.974104   0.120800   0.986755   9.326200
 25   9   1   1   F 192   1   F 192   1.070000   1.000000   0.266000   1.000000   0.187600   1.000000  10.911000
 25   9   2   1   F 192   1   F 192   1.250600   1.000000   0.326600   1.000000   0.214400   1.000000  11.200200
 25   9   3   1   F 192   1   F 192   1.430800   1.000000   0.348600   1.000000   0.276800   1.000000  11.499600
 25   9   4   1   F 192   1   F 192   1.583600   1.000000   0.375600   1.000000   0.314600   1.000000  11.739600
 25   9   5   1   F 192   1   F 192   1.597800   1.000000   0.386200   1.000000   0.319600   1.000000  11.771400
 25   9   6   1   F 192   1   F 192   1.462200   1.000000   0.356200   1.000000   0.281800   1.000000  11.563200
 25   9   7   1   F 192   1   F 192   1.260000   1.000000   0.330400   1.000000   0.197800   1.000000  11.210800
 25   9   8   1   L 226   1   F 192   1.090000   1.112661   0.276000   1.068116   0.186000   1.043011  12.153800
 25   9   9   1   b 164   1   F 192   0.713400   0.962153   0.175600   0.980638   0.130800   0.986239   9.258000
 25   9  10   1   a 100   1   a 166   0.360200   0.791782   0.093200   0.854077   0.065400   0.874618   6.550800
 25  10   1   1   a 100   1   a 167   0.397000   0.768262   0.110200   0.829401   0.056000   0.885714   6.576200
 25  10   2   1   F 192   1   F 192   0.804200   1.000000   0.204600   1.000000   0.136600   1.000000  10.453800
 25  10   3   1   L 226   1   F 192   0.935400   1.109044   0.237000   1.070042   0.159600   1.043860  11.855400
 25  10   4   1   L 226   1   F 192   1.032600   1.110207   0.262200   1.062548   0.177000   1.038418  12.051800
 25  10   5   1   L 226   1   F 192   1.027800   1.116365   0.264400   1.056732   0.177800   1.049494  12.059400
 25  10   6   1   F 192   1   F 192   0.941000   1.000000   0.235400   1.000000   0.169200   1.000000  10.691000
 25  10   7   1   L 226   1   F 192   0.902200   1.105963   0.232200   1.061154   0.158800   1.046599  11.797200
 25  10   8   1   F 192   1   F 192   0.813200   1.000000   0.207200   1.000000   0.138800   1.000000  10.458400
 25  11   4   1   d 100   1   d 145   0.358200   0.793412   0.099400   0.853119   0.053800   0.881041   6.538600
 25  11   7   1   d 100   1   d 146   0.338200   0.811946   0.088200   0.866213   0.053600   0.888060   6.528800
 26   1   2   0   d 160   0   d 157  54.563400   1.018463   4.615600   1.000000  13.424000   1.000909  50.465000
 26   1   3   0   F 432   0   F 432  67.582600   1.000000   4.365200   1.000000  10.006200   1.000000  70.293000
 26   1   4   0   F 432   0   F 432  30.262400   1.000000   1.616400   1.000000   3.253800   1.000000  46.845400
 26   1   5   0   F 432   0   F 432  14.964800   1.000000   0.729400   1.000000   1.434800   1.000000  38.580400
 26   1   6   1   F 192   1   F 192   8.752800   1.000000   0.794200   1.000000   1.466200   1.000000  21.611600
 26   1   7   1   F 192   1   F 192   3.443800   1.000000   0.683000   1.000000   0.805600   1.000000  14.698400
 26   1   8   1   F 192   1   F 192   1.787800   1.000000   0.385600   1.000000   0.408200   1.000000  12.082000
 26   1   9   1   F 192   1   F 192   1.043000   1.000000   0.269000   1.000000   0.168200   1.000000  10.856600
 26   1  10   1   a 100   1   a 167   0.357600   0.784676   0.094800   0.837553   0.053400   0.902622   6.543200
 26   2   0   0   g 307   0   g 294  87.709000   1.044155   6.875400   1.013876  19.243800   1.047870  80.691800
 26   2   1   0   d 160   0   d 157  54.258200   1.018548   4.575400   1.000044  13.366000   1.001152  50.279000
 26   2   2   0   g 307   0   g 293  86.607400   1.047645   6.933000   1.020107  19.354800   1.050468  80.319200
 26   2   3   0   F 432   0   F 432  67.535200   1.000000   4.324200   1.000000   9.953000   1.000000  70.273400
 26   2   4   0   F 432   0   F 432  33.730600   1.000000   1.766000   1.000000   3.632400   1.000000  49.090800
 26   2   5   0   F 432   0   F 432  17.104600   1.000000   0.884200   1.000000   1.693400   1.000000  40.152000
 26   2   6   1   F 192   1   F 192  10.297400   1.000000   0.889600   1.000000   1.605600   1.000000  22.763000
 26   2   7   1   F 192   1   F 192   4.187400   1.000000   0.795200   1.000000   0.924400   1.000000  15.834200
 26   2   8   1   F 192   1   F 192   2.226600   1.000000   0.468200   1.000000   0.537600   1.000000  12.791600
 26   2   9   1   F 192   1   F 192   1.140600   1.000000   0.264200   1.000000   0.177800   1.000000  11.032400
 26   2  10   1   b 164   1   F 192   0.614800   0.964216   0.152600   0.984273   0.102400   0.992187   9.094400
 26   3   0   0   F 432   0   F 432  48.077800   1.000000   2.777600   1.000000   5.942800   1.000000  58.602800
 26   3   1   0   F 432   0   F 432  67.542600   1.000000   4.277400   1.000000   9.926000   1.000000  70.239800
 26   3   2   0   F 432   0   F 432  67.335800   1.000000   4.303200   1.000000   9.852600   1.000000  70.057400
 26   3   3   0   F 432   0   F 432  48.194400   1.000000   2.817200   1.000000   6.077000   1.000000  58.730000
 26   3   4   0   F 432   0   F 432  30.226400   1.000000   1.591600   1.000000   3.157000   1.000000  46.791200
 26   3   5   0   F 432   0   F 432  17.260000   1.000000   0.881400   1.000000   1.710000   1.000000  40.203600
 26   3   6   1   F 192   1   F 192  10.922600   1.000000   0.988400   1.000000   1.600400   1.000000  23.093200
 26   3   7   1   F 192   1   F 192   4.812400   1.000000   0.886000   1.000000   1.055000   1.000000  16.750800
 26   3   8   1   F 192   1   F 192   2.542200   1.000000   0.512000   1.000000   0.606800   1.000000  13.276800
 26   3   9   1   F 192   1   F 192   1.313400   1.000000   0.301600   1.000000   0.225800   1.000000  11.324800
 26   3  10   1   L 226   1   F 192   0.848000   1.106604   0.203600   1.046169   0.144400   1.048476  11.712800
 26   4   0   0   F 432   0   F 432  21.935600   1.000000   1.134000   1.000000   2.245600   1.000000  42.637200
 26   4   1   0   F 432   0   F 432  29.960200   1.000000   1.571400   1.000000   3.204200   1.000000  46.625800
 26   4   2   0   F 432   0   F 432  33.558200   1.000000   1.794400   1.000000   3.666400   1.000000  49.040800
 26   4   3   0   F 432   0   F 432  29.742600   1.000000   1.519600   1.000000   3.131000   1.000000  46.502800
 26   4   4   0   F 432   0   F 432  21.822000   1.000000   1.127200   1.000000   2.208600   1.000000  42.494000
 26   4   5   0   F 432   0   F 432  14.852200   1.000000   0.777400   1.000000   1.447200   1.000000  38.400400
 26   4   6   1   F 192   1   F 192  10.288600   1.000000   0.928000   1.000000   1.617400   1.000000  22.782800
 26   4   7   1   F 192   1   F 192   4.795000   1.000000   0.887800   1.000000   1.053600   1.000000  16.714600
 26   4   8   1   F 192   1   F 192   2.613600   1.000000   0.540200   1.000000   0.619000   1.000000  13.382800
 26   4   9   1   F 192   1   F 192   1.497400   1.000000   0.331400   1.000000   0.289400   1.000000  11.622200
 26   4  10   1   L 226   1   F 192   0.892800   1.101927   0.213400   1.047798   0.152200   1.034166  11.777200
 26   5   0   1   F 192   1   F 192  12.528400   1.000000   1.129600   1.000000   1.595200   1.000000  23.986400
 26   5   1   0   F 432   0   F 432  14.940400   1.000000   0.739000   1.000000   1.458000   1.000000  38.538400
 26   5   2   0   F 432   0   F 432  17.215400   1.000000   0.838600   1.000000   1.699200   1.000000  40.217000
 26   5   3   0   F 432   0   F 432  17.392400   1.000000   0.917600   1.000000   1.723200   1.000000  40.308000
 26   5   4   0   F 432   0   F 432  14.792800   1.000000   0.753800   1.000000   1.419400   1.000000  38.458200
 26   5   5   1   F 192   1   F 192  12.461000   1.000000   1.086800   1.000000   1.593800   1.000000  23.901400
 26   5   6   1   F 192   1   F 192   8.638400   1.000000   0.777600   1.000000   1.478800   1.000000  21.511400
 26   5   7   1   F 192   1   F 192   4.160200   1.000000   0.796400   1.000000   0.971600   1.000000  15.772200
