 l  u  v  type  shape  cells  cmssw_type  cmssw_shape  cmssw_cells  <nHitsTotal>  corrFactorTotal  <nHistsToA>  corrFactorToA  <nHitsBXM1>  corrFactorBXM1  <n32bWords>
 22   4   7   1   F 192   1   F 192   6.626200   1.000000   0.768600   1.000000   1.490000   1.000000  19.273000
 22   4   8   1   F 192   1   F 192   3.719600   1.000000   0.494000   1.000000   0.886000   1.000000  15.191600
 22   4   9   1   F 192   1   F 192   1.950000   1.000000   0.484000   1.000000   0.328800   1.000000  12.356400
 22   4  10   1   F 192   1   F 192   1.222000   1.000000   0.313600   1.000000   0.206800   1.000000  11.160000
 22   5   0   1   F 192   1   F 192  15.520600   1.000000   1.591200   1.000000   2.255000   1.000000  25.949400
 22   5   1   0   F 432   1   F 192  22.461600   0.761433   2.175400   0.610279   2.349000   0.821797  40.856400
 22   5   2   0   F 432   0   F 432  21.339000   1.000000   1.347200   1.000000   2.564600   1.000000  42.708400
 22   5   3   0   F 432   0   F 432  21.423800   1.000000   1.337000   1.000000   2.510200   1.000000  42.672600
 22   5   4   0   F 432   1   F 192  22.569400   0.761722   2.184000   0.605861   2.377800   0.824375  40.862800
 22   5   5   1   F 192   1   F 192  15.423600   1.000000   1.641600   1.000000   2.283800   1.000000  25.942600
 22   5   6   1   F 192   1   F 192  10.246600   1.000000   1.118800   1.000000   2.069000   1.000000  22.956800
 22   5   7   1   F 192   1   F 192   6.047600   1.000000   0.747600   1.000000   1.374800   1.000000  18.576800
 22   5   8   1   F 192   1   F 192   3.557000   1.000000   0.485800   1.000000   0.841400   1.000000  14.930600
 22   5   9   1   F 192   1   F 192   1.903200   1.000000   0.468800   1.000000   0.320600   1.000000  12.284200
 22   5  10   1   b 164   1   F 164   1.116400   1.000000   0.285000   1.000000   0.174200   1.000000   9.967400
 22   6   0   1   F 192   1   F 192   7.246200   1.000000   0.830600   1.000000   1.585000   1.000000  20.062400
 22   6   1   1   F 192   1   F 192  10.373000   1.000000   1.103800   1.000000   2.147600   1.000000  23.041200
 22   6   2   1   F 192   1   F 192  12.676000   1.000000   1.335600   1.000000   2.301800   1.000000  24.510600
 22   6   3   1   F 192   1   F 192  13.480000   1.000000   1.381200   1.000000   2.273000   1.000000  24.890000
 22   6   4   1   F 192   1   F 192  12.613000   1.000000   1.320800   1.000000   2.269400   1.000000  24.439800
 22   6   5   1   F 192   1   F 192  10.184600   1.000000   1.073200   1.000000   2.061200   1.000000  22.910200
 22   6   6   1   F 192   1   F 192   7.282000   1.000000   0.860000   1.000000   1.600200   1.000000  20.099400
 22   6   7   1   F 192   1   F 192   4.941600   1.000000   0.598000   1.000000   1.142400   1.000000  17.034200
 22   6   8   1   F 192   1   F 192   3.175200   1.000000   0.443000   1.000000   0.766600   1.000000  14.344400
 22   6   9   1   F 192   1   F 192   1.755600   1.000000   0.442000   1.000000   0.271600   1.000000  12.052600
 22   6  10   1   F 192   1   F 192   1.196200   1.000000   0.308400   1.000000   0.197800   1.000000  11.098800
 22   7   0   1   F 192   1   F 192   3.656600   1.000000   0.505800   1.000000   0.873000   1.000000  15.084600
 22   7   1   1   F 192   1   F 192   4.942400   1.000000   0.601400   1.000000   1.163200   1.000000  17.047400
 22   7   2   1   F 192   1   F 192   6.166200   1.000000   0.733600   1.000000   1.400000   1.000000  18.709600
 22   7   3   1   F 192   1   F 192   6.764000   1.000000   0.818400   1.000000   1.509400   1.000000  19.463400
 22   7   4   1   F 192   1   F 192   6.752200   1.000000   0.798600   1.000000   1.519800   1.000000  19.467800
 22   7   5   1   F 192   1   F 192   6.149600   1.000000   0.761200   1.000000   1.364600   1.000000  18.735000
 22   7   6   1   F 192   1   F 192   4.964000   1.000000   0.620600   1.000000   1.136000   1.000000  17.081000
 22   7   7   1   F 192   1   F 192   3.664000   1.000000   0.499000   1.000000   0.873800   1.000000  15.101600
 22   7   8   1   F 192   1   F 192   2.335200   1.000000   0.567400   1.000000   0.449400   1.000000  12.955800
 22   7   9   1   F 192   1   F 192   1.565800   1.000000   0.378400   1.000000   0.256000   1.000000  11.753400
 22   7  10   1   b 164   1   F 164   0.926600   1.000000   0.231400   1.000000   0.156400   1.000000   9.659000
 22   8   0   1   F 192   1   F 192   1.750400   1.000000   0.447400   1.000000   0.272400   1.000000  12.012200
 22   8   1   1   F 192   1   F 192   2.383400   1.000000   0.554000   1.000000   0.458800   1.000000  13.031200
 22   8   2   1   F 192   1   F 192   3.166200   1.000000   0.448200   1.000000   0.783000   1.000000  14.310200
 22   8   3   1   F 192   1   F 192   3.603000   1.000000   0.491400   1.000000   0.850800   1.000000  15.007200
 22   8   4   1   F 192   1   F 192   3.788800   1.000000   0.503200   1.000000   0.888400   1.000000  15.299000
 22   8   5   1   F 192   1   F 192   3.642800   1.000000   0.482200   1.000000   0.873000   1.000000  15.082600
 22   8   6   1   F 192   1   F 192   2.983200   1.000000   0.677800   1.000000   0.688600   1.000000  13.947600
 22   8   7   1   F 192   1   F 192   2.330600   1.000000   0.550800   1.000000   0.462400   1.000000  12.941800
 22   8   8   1   F 192   1   F 192   1.711200   1.000000   0.445800   1.000000   0.258200   1.000000  11.965800
 22   8   9   1   F 192   1   F 192   1.315200   1.000000   0.324000   1.000000   0.224600   1.000000  11.313200
 22   8  10   1   a 100   1   d 100   0.527400   1.000000   0.146600   1.000000   0.092400   1.000000   6.948200
 22   9   0   1   a 100   1   F  92   0.552600   1.010134   0.137000   1.007299   0.093400   1.000000   7.003400
 22   9   1   1   F 192   1   F 192   1.319800   1.000000   0.337600   1.000000   0.210400   1.000000  11.334000
 22   9   2   1   F 192   1   F 192   1.562000   1.000000   0.385200   1.000000   0.236600   1.000000  11.739200
 22   9   3   1   F 192   1   F 192   1.830400   1.000000   0.468000   1.000000   0.291400   1.000000  12.151400
 22   9   4   1   F 192   1   F 192   1.945000   1.000000   0.465800   1.000000   0.317800   1.000000  12.355600
 22   9   5   1   F 192   1   F 192   1.892000   1.000000   0.454200   1.000000   0.318600   1.000000  12.266600
 22   9   6   1   F 192   1   F 192   1.874200   1.000000   0.491400   1.000000   0.282800   1.000000  12.224600
 22   9   7   1   F 192   1   F 192   1.549200   1.000000   0.387600   1.000000   0.236400   1.000000  11.713000
 22   9   8   1   F 192   1   F 192   1.261400   1.000000   0.321200   1.000000   0.206000   1.000000  11.235600
 22   9   9   1   a 100   1   F 100   0.615800   1.000000   0.167200   1.000000   0.107000   1.000000   7.100000
 22  10   2   1   a 100   1   d  92   0.508600   1.005505   0.133600   1.004491   0.079400   1.000000   6.928800
 22  10   3   1   b 164   1   F 164   0.953600   1.000000   0.239800   1.000000   0.164800   1.000000   9.688400
 22  10   4   1   F 192   1   F 192   1.188800   1.000000   0.312200   1.000000   0.191400   1.000000  11.097200
 22  10   5   1   b 164   1   F 164   1.032400   1.000000   0.244200   1.000000   0.185400   1.000000   9.851400
 22  10   6   1   F 192   1   F 192   1.164800   1.000000   0.305800   1.000000   0.182600   1.000000  11.069800
 22  10   7   1   b 164   1   F 164   0.966600   1.000000   0.245600   1.000000   0.175200   1.000000   9.726000
 22  10   8   1   a 100   1   d 100   0.518600   1.000000   0.133800   1.000000   0.087600   1.000000   6.943200
 23   1   2   0   d 160   0   g 162  66.562000   0.985040   5.597800   1.000000  17.462400   0.999908  56.943600
 23   1   3   0   F 432   0   F 432  85.917200   1.000000   6.229400   1.000000  14.811200   1.000000  81.680800
 23   1   4   0   F 432   0   F 432  37.846800   1.000000   2.363600   1.000000   4.709800   1.000000  52.270000
 23   1   5   0   F 432   1   F 192  22.380000   0.768177   2.208800   0.390167   2.448000   0.824918  40.728200
 23   1   6   1   F 192   1   F 192  10.210600   1.000000   1.132000   1.000000   2.155000   1.000000  22.930600
 23   1   7   1   F 192   1   F 192   5.066000   1.000000   0.625600   1.000000   1.208200   1.000000  17.144200
 23   1   8   1   F 192   1   F 192   2.359200   1.000000   0.589800   1.000000   0.467000   1.000000  12.955800
 23   1   9   1   L 226   1   F 192   1.296600   1.126485   0.345400   1.064852   0.211400   1.047304  12.555600
 23   2   0   0   g 307   0   a 288 100.823800   1.065976   7.638200   1.059569  23.465800   1.066471  90.375400
 23   2   1   0   d 160   0   g 162  66.564000   0.985040   5.578400   0.999964  17.593200   0.999875  56.941400
 23   2   2   0   g 307   0   a 300 107.895800   1.023195   8.428600   1.001020  25.937000   1.026148  92.499000
 23   2   3   0   F 432   0   F 432  85.902800   1.000000   6.238600   1.000000  14.855000   1.000000  81.664600
 23   2   4   0   F 432   0   F 432  42.568800   1.000000   2.615400   1.000000   5.530400   1.000000  55.439800
 23   2   5   0   F 432   0   F 432  21.780000   1.000000   1.284800   1.000000   2.534600   1.000000  42.852200
 23   2   6   1   F 192   1   F 192  12.525800   1.000000   1.348600   1.000000   2.408200   1.000000  24.462800
 23   2   7   1   F 192   1   F 192   6.166000   1.000000   0.722400   1.000000   1.430600   1.000000  18.681200
 23   2   8   1   F 192   1   F 192   2.958400   1.000000   0.690600   1.000000   0.701800   1.000000  13.916600
 23   2   9   1   F 192   1   F 192   1.552400   1.000000   0.401000   1.000000   0.249000   1.000000  11.703800
 23   2  10   1   b 164   1   F 164   0.837600   1.000000   0.232000   1.000000   0.134600   1.000000   9.492200
 23   3   0   0   F 432   0   F 432  61.473600   1.000000   4.100200   1.000000   9.081000   1.000000  66.863200
 23   3   1   0   F 432   0   F 432  85.743600   1.000000   6.155400   1.000000  14.930000   1.000000  81.556400
 23   3   2   0   F 432   0   F 432  85.936200   1.000000   6.172000   1.000000  15.020000   1.000000  81.629400
 23   3   3   0   F 432   0   F 432  61.341800   1.000000   4.138000   1.000000   9.064200   1.000000  66.835200
 23   3   4   0   F 432   0   F 432  37.963000   1.000000   2.348800   1.000000   4.909600   1.000000  52.326000
 23   3   5   0   F 432   0   F 432  21.750800   1.000000   1.284400   1.000000   2.553400   1.000000  42.860600
 23   3   6   1   F 192   1   F 192  13.479000   1.000000   1.406200   1.000000   2.371800   1.000000  24.952400
 23   3   7   1   F 192   1   F 192   6.765400   1.000000   0.813000   1.000000   1.552400   1.000000  19.424400
 23   3   8   1   F 192   1   F 192   3.659400   1.000000   0.500600   1.000000   0.904800   1.000000  15.068800
 23   3   9   1   F 192   1   F 192   1.828600   1.000000   0.493200   1.000000   0.273600   1.000000  12.150800
 23   3  10   1   F 192   1   F 192   1.121400   1.000000   0.300800   1.000000   0.189400   1.000000  10.986800
 23   4   0   0   F 432   0   F 432  27.855400   1.000000   1.712200   1.000000   3.362800   1.000000  45.943400
 23   4   1   0   F 432   0   F 432  37.869600   1.000000   2.317000   1.000000   4.735000   1.000000  52.164600
 23   4   2   0   F 432   0   F 432  42.471200   1.000000   2.628000   1.000000   5.541200   1.000000  55.363200
 23   4   3   0   F 432   0   F 432  38.039000   1.000000   2.325200   1.000000   4.831400   1.000000  52.364400
 23   4   4   0   F 432   0   F 432  27.770800   1.000000   1.699000   1.000000   3.358600   1.000000  45.852400
 23   4   5   0   F 432   1   F 192  22.442200   0.768124   2.236200   0.393078   2.481000   0.824506  40.790000
 23   4   6   1   F 192   1   F 192  12.586800   1.000000   1.346200   1.000000   2.396200   1.000000  24.517800
 23   4   7   1   F 192   1   F 192   6.720600   1.000000   0.802400   1.000000   1.543200   1.000000  19.345400
 23   4   8   1   F 192   1   F 192   3.754800   1.000000   0.506600   1.000000   0.943600   1.000000  15.207800
 23   4   9   1   F 192   1   F 192   1.965000   1.000000   0.509600   1.000000   0.347000   1.000000  12.363800
 23   4  10   1   L 226   1   F 192   1.250200   1.126220   0.333800   1.068904   0.203800   1.047105  12.476000
 23   5   0   1   F 192   1   F 192  15.426400   1.000000   1.656800   1.000000   2.421200   1.000000  26.016200
 23   5   1   0   F 432   1   F 192  22.428400   0.768552   2.238000   0.390170   2.463400   0.823496  40.723400
 23   5   2   0   F 432   0   F 432  21.658400   1.000000   1.302000   1.000000   2.561600   1.000000  42.829400
 23   5   3   0   F 432   0   F 432  21.687800   1.000000   1.311200   1.000000   2.533400   1.000000  42.781000
 23   5   4   0   F 432   1   F 192  22.545800   0.768702   2.259200   0.395361   2.504400   0.822872  40.832800
 23   5   5   1   F 192   1   F 192  15.576200   1.000000   1.671000   1.000000   2.391000   1.000000  26.081200
 23   5   6   1   F 192   1   F 192  10.391200   1.000000   1.130400   1.000000   2.182400   1.000000  23.037200
 23   5   7   1   F 192   1   F 192   6.188400   1.000000   0.765400   1.000000   1.427000   1.000000  18.679800
 23   5   8   1   F 192   1   F 192   3.603200   1.000000   0.491000   1.000000   0.867800   1.000000  14.979800
 23   5   9   1   F 192   1   F 192   1.888800   1.000000   0.493600   1.000000   0.311200   1.000000  12.238600
 23   5  10   1   b 164   1   F 164   1.138600   1.000000   0.298200   1.000000   0.192600   1.000000   9.997200
 23   6   0   1   F 192   1   F 192   7.199200   1.000000   0.831200   1.000000   1.633400   1.000000  19.961400
 23   6   1   1   F 192   1   F 192  10.300200   1.000000   1.145800   1.000000   2.142000   1.000000  22.968400
 23   6   2   1   F 192   1   F 192  12.590800   1.000000   1.342000   1.000000   2.401800   1.000000  24.499000
 23   6   3   1   F 192   1   F 192  13.583000   1.000000   1.436800   1.000000   2.432000   1.000000  25.035800
 23   6   4   1   F 192   1   F 192  12.679200   1.000000   1.382400   1.000000   2.428000   1.000000  24.572000
 23   6   5   1   F 192   1   F 192  10.270400   1.000000   1.119200   1.000000   2.156400   1.000000  22.970600
 23   6   6   1   F 192   1   F 192   7.273200   1.000000   0.897000   1.000000   1.667800   1.000000  20.017200
 23   6   7   1   F 192   1   F 192   5.014400   1.000000   0.618400   1.000000   1.160600   1.000000  17.089800
 23   6   8   1   F 192   1   F 192   3.146600   1.000000   0.440800   1.000000   0.776000   1.000000  14.268200
 23   6   9   1   F 192   1   F 192   1.773200   1.000000   0.457400   1.000000   0.298200   1.000000  12.056400
 23   6  10   1   L 226   1   F 192   1.219600   1.123647   0.323600   1.071693   0.208600   1.037392  12.420600
 23   7   0   1   F 192   1   F 192   3.637400   1.000000   0.492800   1.000000   0.891800   1.000000  15.037400
 23   7   1   1   F 192   1   F 192   4.982200   1.000000   0.626800   1.000000   1.178800   1.000000  17.060800
 23   7   2   1   F 192   1   F 192   6.197600   1.000000   0.747000   1.000000   1.432200   1.000000  18.709800
 23   7   3   1   F 192   1   F 192   6.810000   1.000000   0.826200   1.000000   1.538800   1.000000  19.485800
 23   7   4   1   F 192   1   F 192   6.782000   1.000000   0.808600   1.000000   1.563600   1.000000  19.429600
 23   7   5   1   F 192   1   F 192   6.196800   1.000000   0.772200   1.000000   1.429600   1.000000  18.697200
 23   7   6   1   F 192   1   F 192   5.035200   1.000000   0.611200   1.000000   1.201600   1.000000  17.099600
 23   7   7   1   F 192   1   F 192   3.695400   1.000000   0.506800   1.000000   0.903400   1.000000  15.127600
 23   7   8   1   F 192   1   F 192   2.322800   1.000000   0.576200   1.000000   0.435200   1.000000  12.933200
 23   7   9   1   F 192   1   F 192   1.606800   1.000000   0.410000   1.000000   0.266400   1.000000  11.789000
 23   7  10   1   F 192   1   F 192   1.061200   1.000000   0.277600   1.000000   0.175200   1.000000  10.891800
 23   8   0   1   F 192   1   F 192   1.744400   1.000000   0.467000   1.000000   0.277400   1.000000  11.994200
 23   8   1   1   F 192   1   F 192   2.397000   1.000000   0.598600   1.000000   0.453800   1.000000  13.013400
 23   8   2   1   F 192   1   F 192   3.169000   1.000000   0.453800   1.000000   0.799800   1.000000  14.306400
 23   8   3   1   F 192   1   F 192   3.663600   1.000000   0.504800   1.000000   0.894800   1.000000  15.042000
 23   8   4   1   F 192   1   F 192   3.801200   1.000000   0.505000   1.000000   0.918000   1.000000  15.287000
 23   8   5   1   F 192   1   F 192   3.668800   1.000000   0.499200   1.000000   0.885000   1.000000  15.060800
 23   8   6   1   F 192   1   F 192   3.016600   1.000000   0.702400   1.000000   0.726800   1.000000  13.971600
 23   8   7   1   F 192   1   F 192   2.362800   1.000000   0.585200   1.000000   0.471600   1.000000  12.983600
 23   8   8   1   F 192   1   F 192   1.741200   1.000000   0.473800   1.000000   0.268200   1.000000  12.005800
 23   8   9   1   F 192   1   F 192   1.329600   1.000000   0.351400   1.000000   0.223200   1.000000  11.317200
 23   8  10   1   b 164   1   F 164   0.820400   1.000000   0.220800   1.000000   0.133600   1.000000   9.461200
 23   9   0   1   b 164   1   F 164   0.917600   1.000000   0.250000   1.000000   0.148200   1.000000   9.634400
 23   9   1   1   F 192   1   F 192   1.327200   1.000000   0.343000   1.000000   0.218200   1.000000  11.336600
 23   9   2   1   F 192   1   F 192   1.596200   1.000000   0.429600   1.000000   0.257600   1.000000  11.777400
 23   9   3   1   F 192   1   F 192   1.848400   1.000000   0.492600   1.000000   0.284600   1.000000  12.150000
 23   9   4   1   F 192   1   F 192   1.968200   1.000000   0.512800   1.000000   0.322400   1.000000  12.366600
 23   9   5   1   F 192   1   F 192   1.892400   1.000000   0.478800   1.000000   0.323400   1.000000  12.259200
 23   9   6   1   F 192   1   F 192   1.897400   1.000000   0.515400   1.000000   0.286600   1.000000  12.252000
 23   9   7   1   F 192   1   F 192   1.595800   1.000000   0.425800   1.000000   0.245200   1.000000  11.766400
 23   9   8   1   L 226   1   F 192   1.325600   1.125528   0.350800   1.066135   0.225600   1.048759  12.648000
 23   9   9   1   b 164   1   F 164   0.939400   1.000000   0.259600   1.000000   0.153000   1.000000   9.664600
 23   9  10   1   a 100   1   a 100   0.437400   1.000000   0.122400   1.000000   0.071000   1.000000   6.786200
 23  10   1   1   a 100   1   a  92   0.396600   1.006556   0.115400   1.006932   0.065600   1.000000   6.728800
 23  10   2   1   b 164   1   F 164   0.817600   1.000000   0.212600   1.000000   0.139800   1.000000   9.465600
 23  10   3   1   F 192   1   F 192   1.099600   1.000000   0.295000   1.000000   0.192600   1.000000  10.941400
 23  10   4   1   L 226   1   F 192   1.197600   1.119739   0.313400   1.066369   0.208400   1.050864  12.355800
 23  10   5   1   b 164   1   F 164   1.041200   1.000000   0.265200   1.000000   0.180600   1.000000   9.847600
 23  10   6   1   L 226   1   F 192   1.218200   1.121983   0.326200   1.067443   0.210600   1.039886  12.433800
 23  10   7   1   F 192   1   F 192   1.094200   1.000000   0.290800   1.000000   0.199000   1.000000  10.942800
 23  10   8   1   b 164   1   F 164   0.770200   1.000000   0.200000   1.000000   0.129800   1.000000   9.390200
 24   1   2   0   d 160   0   g 162  60.796400   0.983785   4.932200   1.000000  14.669800   0.999973  53.076400
 24   1   3   0   F 432   0   F 432  78.754600   1.000000   5.925600   1.000000  13.155400   1.000000  77.584000
 24   1   4   0   F 432   0   F 432  34.988400   1.000000   2.269000   1.000000   4.339000   1.000000  50.333400
 24   1   5   0   F 432   1   F 192  21.237800   0.748599   1.963800   0.621041   2.223000   0.834548  40.033600
 24   1   6   1   F 192   1   F 192   9.464800   1.000000   1.024800   1.000000   1.872000   1.000000  22.299400
 24   1   7   1   F 192   1   F 192   4.547800   1.000000   0.546200   1.000000   1.065200   1.000000  16.488200
 24   1   8   1   F 192   1   F 192   2.088000   1.000000   0.519800   1.000000   0.391000   1.000000  12.572400
 24   1   9   1   F 192   1   F 192   1.186800   1.000000   0.302800   1.000000   0.194600   1.000000  11.094600
 24   2   0   0   g 307   0   a 288  92.125200   1.065954   6.854000   1.055296  19.712400   1.066517  84.422400
 24   2   1   0   d 160   0   g 162  60.932200   0.983769   4.948400   1.000000  14.622400   0.999973  53.135600
 24   2   2   0   g 307   0   a 300  98.480000   1.022764   7.408800   1.000486  21.762000   1.021956  86.087600
 24   2   3   0   F 432   0   F 432  78.755800   1.000000   5.971000   1.000000  13.109200   1.000000  77.601600
 24   2   4   0   F 432   0   F 432  39.232600   1.000000   2.535200   1.000000   5.027000   1.000000  53.329200
 24   2   5   0   F 432   0   F 432  20.206200   1.000000   1.269400   1.000000   2.363400   1.000000  42.139800
 24   2   6   1   F 192   1   F 192  11.607600   1.000000   1.190000   1.000000   2.142600   1.000000  23.806400
 24   2   7   1   F 192   1   F 192   5.562800   1.000000   0.667800   1.000000   1.248800   1.000000  17.936000
 24   2   8   1   F 192   1   F 192   2.654800   1.000000   0.585200   1.000000   0.609800   1.000000  13.456000
 24   2   9   1   F 192   1   F 192   1.389800   1.000000   0.349200   1.000000   0.238800   1.000000  11.440400
 24   2  10   1   a 100   1   F  92   0.472600   1.008887   0.128000   1.003125   0.077400   1.002584   6.856800
 24   3   0   0   F 432   0   F 432  56.567400   1.000000   3.933600   1.000000   8.154000   1.000000  64.037800
 24   3   1   0   F 432   0   F 432  78.504800   1.000000   5.905200   1.000000  13.179000   1.000000  77.488600
 24   3   2   0   F 432   0   F 432  78.796400   1.000000   5.907400   1.000000  13.313800   1.000000  77.647000
 24   3   3   0   F 432   0   F 432  56.589000   1.000000   3.977200   1.000000   8.123800   1.000000  64.082400
 24   3   4   0   F 432   0   F 432  35.025400   1.000000   2.237600   1.000000   4.373000   1.000000  50.397200
 24   3   5   0   F 432   0   F 432  19.977200   1.000000   1.237000   1.000000   2.259400   1.000000  41.917200
 24   3   6   1   F 192   1   F 192  12.529000   1.000000   1.278400   1.000000   2.149200   1.000000  24.339000
 24   3   7   1   F 192   1   F 192   6.124400   1.000000   0.730000   1.000000   1.363600   1.000000  18.735000
 24   3   8   1   F 192   1   F 192   3.259600   1.000000   0.444800   1.000000   0.790400   1.000000  14.466200
 24   3   9   1   F 192   1   F 192   1.644000   1.000000   0.413600   1.000000   0.265000   1.000000  11.860600
 24   3  10   1   F 192   1   F 192   1.014600   1.000000   0.269600   1.000000   0.169200   1.000000  10.812600
 24   4   0   0   F 432   0   F 432  25.862000   1.000000   1.664800   1.000000   3.107800   1.000000  44.833200
 24   4   1   0   F 432   0   F 432  35.092000   1.000000   2.267800   1.000000   4.284400   1.000000  50.337600
 24   4   2   0   F 432   0   F 432  39.097600   1.000000   2.531200   1.000000   4.997800   1.000000  53.192200
 24   4   3   0   F 432   0   F 432  34.860600   1.000000   2.239200   1.000000   4.291600   1.000000  50.232000
 24   4   4   0   F 432   0   F 432  25.565200   1.000000   1.608000   1.000000   3.082000   1.000000  44.682400
 24   4   5   0   F 432   1   F 192  21.250000   0.748706   1.962800   0.620338   2.242000   0.833452  40.031600
 24   4   6   1   F 192   1   F 192  11.586200   1.000000   1.222200   1.000000   2.088000   1.000000  23.824600
 24   4   7   1   F 192   1   F 192   6.186200   1.000000   0.724400   1.000000   1.371800   1.000000  18.728800
 24   4   8   1   F 192   1   F 192   3.365000   1.000000   0.438000   1.000000   0.817600   1.000000  14.664200
 24   4   9   1   F 192   1   F 192   1.752200   1.000000   0.441200   1.000000   0.286200   1.000000  12.050000
 24   4  10   1   L 226   1   F 192   1.145000   1.114061   0.312800   1.068414   0.189000   1.047619  12.264600
 24   5   0   1   F 192   1   F 192  14.434200   1.000000   1.446400   1.000000   2.124200   1.000000  25.257200
 24   5   1   0   F 432   1   F 192  21.151800   0.749005   1.984200   0.621006   2.179600   0.833456  39.964000
 24   5   2   0   F 432   0   F 432  20.054600   1.000000   1.210400   1.000000   2.351400   1.000000  42.076800
 24   5   3   0   F 432   0   F 432  20.096000   1.000000   1.275800   1.000000   2.305400   1.000000  42.026000
 24   5   4   0   F 432   1   F 192  21.244400   0.748847   1.997400   0.616001   2.227400   0.834067  40.004000
 24   5   5   1   F 192   1   F 192  14.491200   1.000000   1.467800   1.000000   2.119600   1.000000  25.304400
 24   5   6   1   F 192   1   F 192   9.526200   1.000000   1.053600   1.000000   1.897400   1.000000  22.361200
 24   5   7   1   F 192   1   F 192   5.660600   1.000000   0.712000   1.000000   1.273800   1.000000  18.013600
 24   5   8   1   F 192   1   F 192   3.252000   1.000000   0.446600   1.000000   0.776600   1.000000  14.467000
 24   5   9   1   F 192   1   F 192   1.724000   1.000000   0.448000   1.000000   0.270000   1.000000  11.992000
 24   5  10   1   b 164   1   F 164   1.040800   1.000000   0.253200   1.000000   0.170200   1.000000   9.839600
 24   6   0   1   F 192   1   F 192   6.661000   1.000000   0.779800   1.000000   1.474000   1.000000  19.349400
 24   6   1   1   F 192   1   F 192   9.520400   1.000000   1.047800   1.000000   1.939200   1.000000  22.348200
 24   6   2   1   F 192   1   F 192  11.709200   1.000000   1.211600   1.000000   2.188600   1.000000  23.883800
 24   6   3   1   F 192   1   F 192  12.592400   1.000000   1.300400   1.000000   2.133200   1.000000  24.377600
 24   6   4   1   F 192   1   F 192  11.720600   1.000000   1.212600   1.000000   2.154000   1.000000  23.890200
 24   6   5   1   F 192   1   F 192   9.397600   1.000000   0.985800   1.000000   1.883000   1.000000  22.275400
 24   6   6   1   F 192   1   F 192   6.659600   1.000000   0.777800   1.000000   1.461200   1.000000  19.328600
 24   6   7   1   F 192   1   F 192   4.484600   1.000000   0.560000   1.000000   1.019200   1.000000  16.368200
 24   6   8   1   F 192   1   F 192   2.742800   1.000000   0.612600   1.000000   0.613200   1.000000  13.591000
 24   6   9   1   F 192   1   F 192   1.586600   1.000000   0.393200   1.000000   0.244600   1.000000  11.780000
 24   6  10   1   L 226   1   F 192   1.091800   1.115406   0.270400   1.067308   0.179400   1.041249  12.182000
 24   7   0   1   F 192   1   F 192   3.307200   1.000000   0.428000   1.000000   0.810200   1.000000  14.555800
 24   7   1   1   F 192   1   F 192   4.528000   1.000000   0.568600   1.000000   1.041800   1.000000  16.450400
 24   7   2   1   F 192   1   F 192   5.604000   1.000000   0.659600   1.000000   1.253200   1.000000  17.976000
 24   7   3   1   F 192   1   F 192   6.200200   1.000000   0.740800   1.000000   1.375200   1.000000  18.744600
 24   7   4   1   F 192   1   F 192   6.168800   1.000000   0.715200   1.000000   1.392400   1.000000  18.738000
 24   7   5   1   F 192   1   F 192   5.639600   1.000000   0.744400   1.000000   1.235400   1.000000  18.017800
 24   7   6   1   F 192   1   F 192   4.517800   1.000000   0.546200   1.000000   1.068400   1.000000  16.423600
 24   7   7   1   F 192   1   F 192   3.355000   1.000000   0.457000   1.000000   0.803200   1.000000  14.629600
 24   7   8   1   F 192   1   F 192   2.058400   1.000000   0.503000   1.000000   0.394800   1.000000  12.528000
 24   7   9   1   F 192   1   F 192   1.423600   1.000000   0.364400   1.000000   0.218800   1.000000  11.507400
 24   7  10   1   F 192   1   F 192   0.950400   1.000000   0.242800   1.000000   0.146200   1.000000  10.703400
 24   8   0   1   F 192   1   F 192   1.582600   1.000000   0.410200   1.000000   0.244000   1.000000  11.751000
 24   8   1   1   F 192   1   F 192   2.156200   1.000000   0.519200   1.000000   0.409400   1.000000  12.666800
 24   8   2   1   F 192   1   F 192   2.721800   1.000000   0.606400   1.000000   0.635800   1.000000  13.546600
 24   8   3   1   F 192   1   F 192   3.278000   1.000000   0.436400   1.000000   0.772600   1.000000  14.522000
 24   8   4   1   F 192   1   F 192   3.436800   1.000000   0.469200   1.000000   0.818600   1.000000  14.748000
 24   8   5   1   F 192   1   F 192   3.332600   1.000000   0.447000   1.000000   0.788200   1.000000  14.589400
 24   8   6   1   F 192   1   F 192   2.691600   1.000000   0.614200   1.000000   0.603000   1.000000  13.497600
 24   8   7   1   F 192   1   F 192   2.109200   1.000000   0.492000   1.000000   0.416400   1.000000  12.593200
 24   8   8   1   F 192   1   F 192   1.566400   1.000000   0.414000   1.000000   0.237600   1.000000  11.728200
 24   8   9   1   L 226   1   F 192   1.195400   1.118119   0.302200   1.062210   0.200200   1.041958  12.380400
 24   8  10   1   a 100   1   F 100   0.496200   1.000000   0.136200   1.000000   0.078000   1.000000   6.894000
 24   9   0   1   b 164   1   F 164   0.823400   1.000000   0.215200   1.000000   0.132200   1.000000   9.481400
 24   9   1   1   L 226   1   F 192   1.209000   1.120099   0.312600   1.069738   0.197000   1.040609  12.411400
 24   9   2   1   F 192   1   F 192   1.421400   1.000000   0.357800   1.000000   0.231400   1.000000  11.499800
